TIMESTAMP,POD,CPU,MEMORY
2025-11-17T23:37:14,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:37:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,36m,142Mi
2025-11-17T23:37:19,service-a-deployment-6bd85fb6c9-crbb6,53m,49Mi
2025-11-17T23:37:19,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:37:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,41m,142Mi
2025-11-17T23:37:24,service-a-deployment-6bd85fb6c9-crbb6,53m,49Mi
2025-11-17T23:37:24,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:37:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,41m,142Mi
2025-11-17T23:37:29,service-a-deployment-6bd85fb6c9-crbb6,53m,49Mi
2025-11-17T23:37:29,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:37:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,41m,142Mi
2025-11-17T23:37:34,service-a-deployment-6bd85fb6c9-crbb6,50m,55Mi
2025-11-17T23:37:34,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:37:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,142Mi
2025-11-17T23:37:39,service-a-deployment-6bd85fb6c9-crbb6,50m,55Mi
2025-11-17T23:37:39,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:37:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,142Mi
2025-11-17T23:37:45,service-a-deployment-6bd85fb6c9-crbb6,50m,55Mi
2025-11-17T23:37:45,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:37:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,142Mi
2025-11-17T23:37:50,service-a-deployment-6bd85fb6c9-crbb6,51m,56Mi
2025-11-17T23:37:50,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:37:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,44m,142Mi
2025-11-17T23:37:55,service-a-deployment-6bd85fb6c9-crbb6,51m,56Mi
2025-11-17T23:37:55,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:37:55,ingress-nginx-controller-6ccdb49bd4-vwfs4,44m,142Mi
2025-11-17T23:38:00,service-a-deployment-6bd85fb6c9-crbb6,51m,56Mi
2025-11-17T23:38:00,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:38:00,ingress-nginx-controller-6ccdb49bd4-vwfs4,44m,142Mi
2025-11-17T23:38:05,service-a-deployment-6bd85fb6c9-crbb6,40m,57Mi
2025-11-17T23:38:05,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:38:05,ingress-nginx-controller-6ccdb49bd4-vwfs4,36m,142Mi
2025-11-17T23:38:10,service-a-deployment-6bd85fb6c9-crbb6,40m,57Mi
2025-11-17T23:38:10,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:38:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,36m,142Mi
2025-11-17T23:38:15,service-a-deployment-6bd85fb6c9-crbb6,40m,57Mi
2025-11-17T23:38:15,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:38:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,36m,142Mi
2025-11-17T23:38:20,service-a-deployment-6bd85fb6c9-crbb6,6m,57Mi
2025-11-17T23:38:20,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:38:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,142Mi
2025-11-17T23:38:25,service-a-deployment-6bd85fb6c9-crbb6,6m,57Mi
2025-11-17T23:38:25,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:38:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,142Mi
2025-11-17T23:38:31,service-a-deployment-6bd85fb6c9-crbb6,6m,57Mi
2025-11-17T23:38:31,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:38:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,142Mi
2025-11-17T23:38:36,service-a-deployment-6bd85fb6c9-crbb6,0m,57Mi
2025-11-17T23:38:36,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:38:36,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:38:41,service-a-deployment-6bd85fb6c9-crbb6,0m,57Mi
2025-11-17T23:38:41,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:38:41,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:38:46,service-a-deployment-6bd85fb6c9-crbb6,0m,57Mi
2025-11-17T23:38:46,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:38:46,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:38:51,service-a-deployment-6bd85fb6c9-crbb6,1m,57Mi
2025-11-17T23:38:51,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:38:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:38:56,service-a-deployment-6bd85fb6c9-crbb6,1m,57Mi
2025-11-17T23:38:56,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:38:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
