corpus,repo,path,git_blob_sha1,sha256,bytes,verdict_repo_level,repo_head_commit_at_manifest_time
sample,ErickWendel/aulao-tajs-template,api.js,ce4d862e64bba9750b81f436cc2d6fa555c868c6,27cf3f0eab792375fa1760cb10d39a62a124de9382e3df12406b4ebd38e032b9,1253,,a2a94c33fb0a7ec9fe08b676d92eeb2af67cd257
sample,bartdorsey/express-jwt-cookies-demo-app,app.js,6021f488f129823690da4c96803846e8186b1de8,785cf302b441aa6b539afac2ea33e07a9b8ccbf006e29d78d4b11b8440e0e272,2355,,82d87bb9e9329ba47822eb6bc51c7dd4aa8e91e2
sample,opentok/opentok-jwt,lib.js,a368d667b31325785ebd385e9c7b8b7b26910403,a6825bd78b799de3d2559e33dbe3ae695a22b251c782b7fb963e457f4a338d64,1736,,f367dd8b067e796a76958399175efbad61f7727d
sample,akshitgrover/hacken,jwt.js,ed9c5a8dd6877b9fe0bdfe5efbae1f5fe5c90d5e,46fe66e4806f2178a5e2197ef06e2f2040460267e3449e3f0de5538e193a8379,876,,fcb8f6fbebf6ea768c5142d5f6a92e1f3fc2d7d9
sample,jackmeagher/iqms,app.js,71c277fc7004d48c4ddd829b491418632d631d30,4ec2dd2915c35940049bd6f6a438b757839a56efb043c8cf610b0ef859988988,1770,,e2ea6b61ba5f26df6e23cea68349da94687269d5
sample,hudsonmcmanus/reminder-app,jwt.js,507f16f752d6d0cc02b7bf671f29e1aaa001a31a,3ff516b12b04b466795e3ca8ac0aa3ef8ade99d7f85ab05eba2f48417ddfa846,619,,a9c5ac5b06ca3d6613291556d0160cfc77bb0def
sample,krshubham/codeslam,app.js,8447e64245d3912b94cd85d065c1d02c57ad20f9,e883098c5aa59f1119260ae89738a9696fb7ef60de5097740490c625f0140f5f,2240,,ebbc1e17b09babc97f89b5cd7e355e355a837486
sample,FullstackAcademy/acme-auth-notes,db.js,c6b169febfebe1d3ac9db8a3bb7722836c385aab,7667fbd3ab7fefed3bc56ee27adf80e65b104f33a6e57e33800aeab223d2e7da,1851,,6cf6beee80727da93b934f1361629c54183644de
sample,andygock/auth-server,app.js,b3fc901945f8cd643f06874cf1dd0d6c7a4e8a48,5c79ac406d1859081022b8bd264c9774acd10546e52e9b476d5265c825c594a4,11216,,b4d112dff3edf93472cf1b2d9209a214f7076719
sample,appacademy/practice-for-week-12-jwt-exploration-short-practice,app.js,1ff926f379f8155f3a450c268c2ce45dc3599e3d,71bff543538ef787ab7dc32909101ab9def471d45dddcff98d964958110b5b96,1340,,922b6d4780db06efeab3e338361c79c1bedcc61d
sample,vueneue/examples,api.js,56629f0f2aa5528214cff686fca944f0c1f49bd8,ab0cd09f067f5bee2234d76e2c5368c79134e31e22a40d6b6ddf897782e9a883,1636,,c5bd083d6e0ac2b25a828f1642ec62d446d6f76e
sample,siteslave/express-onefile,jwt.js,d0ca3c035c9519fc152ab3e62b98204342058616,b2796a0befca08198a87e91e365fa690b4e83f53487f8157a1b1fe162ef27629,454,,2005121c4255d78dfcc5dbd833f1a078c9e3eba3
sample,Baiyuetribe/express-ffmpeg-docker,app.js,22a97e6a75f9e4ea39f8a78c7ad0e3d84c1c59fe,a355ea019e323c2ff796077fefed432f77cd249251a2779c474e220b975afbc6,9070,,4bce29afd5839e3e3c3c1fd6b2bc9a5df2ca89e6
sample,MiG247/SmartLockerServer,jwt.js,edeed37bede458f317713daf38c80bedb86103a2,8d923216886e0071936e2a119de659c89951f404bec5bb8fd4e9eabbc1439bfb,557,,723bed313de4acc954e3a908bd8cbeed4bcecc7f
sample,vonnieda/WhoaLife,app.js,edeb2d17466ced09fbae4336768adb986eeaf5b1,cd0ea09e3cc323a9502ea34dfb90fb7d93f0169cfe49a3e5b9a59c2ddd02e9c8,6891,,b74af93903a7496e4318f0e93a8f238da4b12764
sample,summerwollin/arenajs,app.js,f75601662d38352b2a8337b2dff2f6573d9029e1,042e675300587254299c0b4dac77996aae672b1bed4b7bf3cd1213ca6b439109,2474,,ae2452b14e7b3521a22ba2219b795948f6786610
sample,bwobbones/resource,app.js,90c5cbd985fd9b337cf50f37fcb070482ef6b5d0,fa90126f26517315db55fdf47677f71b61f20536488863cad23657db693645c5,4398,,96cfb27d8f5e5ec8e64bf412dce005aa22fd41cd
sample,GDGVIT/groff-editor-backend,app.js,072ff194aed08bfb4bee68510ce3826cb1fa85a6,de9a154f6c961327c1e93f2d4dbb6c9f95579fb30b39b5da67ab9a7943e47b12,3921,,b45f33470bb21bd0509150721c4faf2001283144
sample,laibao101/captcha-demo,app.js,970df1255da09d9ed9f1fcee441294c2d54d1d16,74e82a235a981200f61552a3f78809b2dacef319aa078d66cd95857f26591df1,1723,,e5f4d8c3923359d35e1dc5d726e59000cb2324b1
sample,IExpreso/Backend,app.js,c6c90f8c370eff2ab95f594df549b4c563621887,344b3985aca8948b48547e6a256ba2d316e6bd85d82f0bbfc45e38cea10f7ccb,3343,,7d5851928cf44fb481e916eb303c43621eadc132
sample,tpiros/marklogic-jwt-authentication,app.js,5c35d708397f487ee7f16680b5280676550a3436,1c7004f3615d807dacd5acace8a3c46ab4b0ddef8fcdfb838542abfb74ef6dbf,1829,,3eb452c9ca8391de032267b8aeb8e333a0dfbce4
sample,top-universe/cohort2.0_backend_api,app.js,c55df2ba7caeb2b614c0deddb4cb06fd873b4042,2b5266410961ecf7ea89234339246d3091344801acd688e4bfb50595fb9603b2,1701,,800d28d0000df6432da49f058fbf23df0b591e68
sample,Bishwajit-2810/Voting_Application_node,jwt.js,09621fe3c32d10840ce1740b7f5dd12abb556499,572a84654b4b82ee60a29b90062add181edcda3aa3e98e7c4b2bb30370403712,763,,927960697964665197c4b8893823a1ebe178e764
sample,R-s0n/Damn_Vulnerable_Node_App,app.js,06a5f74e3707397122d5457d0863b4747b5b560b,c95dc40ba688914ee1c23380e8ef5a3b2c7e0fb2147d860e27831b2fa90ec5d7,9024,,6b9ccf1146188fb8c5159ff6939499a3fe1d3838
sample,TalaoDAO/qrcode-generator,app.js,948f635e5211f69651fb8e389f269c71181ec292,b9d879254015236b2e23cc5d0ee808c5e1a4cb9691e7914644f8dfbd4c4169a0,1427,,feb0b6c2e2a647226a6b9018b33e866ef0e69153
sample,techtuxbr/Express.js-User-Auth-API,app.js,7c766b20dd835f829c19343b94ef3836781d25d6,2eb14e1f69de980dd321f1aad31319bfae16f91cf36cc31f8c03228c4e8b53cf,1473,,b09826f754eae4b0e36c3ebd446f2bbbdd80c147
sample,RiyanshYogi/JWT,app.js,6a83766f6a3d20ccae19e4e9ed6de10b96f8338d,90e8a2cb98df4859076be25b63a6b10289048128f8ebba9368fb3a28c0bbcff3,2101,,e717941a39fdc16af4f1d804f85b8054505924e5
sample,gauravlanjekar/lambda-oidc-authenticator,lib.js,eadf66fd05e69bf2571461a002bd5a32fc7911e4,2eb46458589ad72c78c080e6482bf8debd2a3e6168a0b1961b626c2dde476db9,4146,,09982af6c96b82b3ade3800e51574ecf4fc18355
sample,mrtayguney/snapremote-server,app.js,31fad25c9faf79fe587476fc44ba11f040baf400,9797eca7df8e83ea3c14258c5cbaff88e3f4b750d8cdd7aa3d7f102b42024bdd,20162,,9c85707f7276be50832db7e7a3a518579abd1edf
sample,navgurukul/snake-ladders-api,app.js,b23c553e951429f91e5942364916454a65de1bb8,68ddb9c337448f80a8a465881c96382e75d96f052f1210726d6277c24e1de05e,2471,,a032d9e79abdf02e05d1d5273aa816e5dafe9092
sample,fredysiswanto/foodtrip-api,app.js,60c12d28542bddb72ba3c38c45ba6fefa2b4f355,b103e24cf8dcd2fe8a9c4fd7974100011848d1093bc96d96377f11ddc8c6eff5,5513,,34e0f067fd54a3d15359736c22a5deb129001276
sample,IhsanulAfkar/emoney-gopay-api,mw.js,7fa62c39f0afc0837bdb5d1aac347294744eeef1,034827bcf516ff7031be7e9f1c1ef6fed2cedcd038a3448339c7392831ec31dc,1175,,0feb63c7cb1a14516fcb6aa5d5f9fc341edfe452
sample,frendifdp/Clone-Carousell-Backend,app.js,be2cb39b2dd7531a014f912fdee611cedb800c6f,c2103b52720ae8a972f686d60ef7394c78d8aae7463c3ef718d32ac45f2cbf78,1828,,0ecc06ea5641048c07ecac14d43220133e41fd6e
sample,NisH-4x/node_hotels,jwt.js,ea21fb69a4eb8fd24d0023d378e14513e6bf3fc4,983bc59ba4636d0f88670210a29b171f1e8cf16aa565516edc7679ae276c054d,1041,,dbd1f5e4f1007961d1cdf69227dbb595a934295c
sample,arnia-unibuc/boilerplate,app.js,9fb6d7b6e085e1f00200a3d671ef92f8e7513a49,c9e9377bf898c6021ee9811998d598d750ca9c7b316ee9720acddf4ae913bfdc,1166,,541b98763c74cc45cffae69c03adbafeae15c32d
sample,WildCodeSchool/paris-js-0918-groupe9-node,app.js,d480642cff13750557fdca721587189a0be38897,bacf43b87c9e81a3c4a457d84ff62360c4c84c5a388575ca25c09eea98c1b173,2645,,d11ed7ae39285a010e1fc7411cb7482cba5c7564
sample,Brajesh31/Voting_Application,jwt.js,78e4e3feb6da82f71741d11ce0349fb13ea3ef24,7e5f3c25786db5f6304965d12989b2b4e3fbad50643b2fc43a3c60fedb532b03,725,,2eec6ff3af327e810c2915e2d2e240b403a84d99
sample,ANGELKORADIYA/Quiz,db.js,d474439b773657b31d4a10d63948d1117a76dc31,30c749e750b9bbb1050eeff49422ae01a36c4f0aca8323f6ba60958ccd0c72b3,2914,,dfd7d1046555200f806a6d9044637a55d0f44dc6
sample,FullstackAcademy/acme-oauth,db.js,289bca402d20c34ceaa0f167483e3dccccdc6c11,c15d8e3520e6e1d0ee57f3083b013a31f034fce8dc55cd4806ce9bb94d27aeeb,2196,,2b823f0e89f52642481879736bcc7d6e1ca26117
sample,ceaplicados/ntropresupuesto-api,app.js,94726bf6d4c6bb2445e62bb555b99dc9f455f83a,cb2a07c7388b48a0df4530400858381fbbda37b523cbad120a169d1679be0f46,3798,,7121272b2b8cb9a603df5cf7bb75fa735614f2c8
sample,RiddleASL/AJS-CA1,app.js,0a31dcad76821f770ed90723db07ce0275e16ad4,416de4ae197f3aebe9221901217c5c2b037556ee9b493c3f455e8cb1c72e63fe,1025,,7d437aa7296342d9e16e8cf098afe47c10dc972d
sample,cruzboj/web-server,JWT.js,197b66d53dc65012b9e08674f93ef9d8488d7b37,fdbf0058a1bc5b06fc598e6f5cd5fc483302e5dbd83e0d4bb94c816a993e7e2d,1181,,25da3e19dafbb3717e298affb202679ce2c29d55
sample,JartigaRox/00171124_practica7_seccion1,app.js,4f674869ed7b744c972396e60af4c2bfcd391b3f,b10e564e4d138f75c66213b3b63c2d8de20f74de77b222cc6943e4b22e9bf10d,1578,,267d9c939f0b9c78af068d0ad94bd9d3ea7587d8
sample,haxcod/fastwin-server,app.js,bb33b5f0b1bec7541402099c4e3629c73f5d1998,d29099d47ee479a35aa33b9be55870a1aa97983d991427882b6f41fd655d48c2,260,,95cbedddf8b1b8498557ff1acfb8e34b15bd504f
sample,BijuDey/express-backend,jwt.js,a50797f8eed263d56ffb42ca065900f663718bd4,8f2c1d33b31d61fa0efd15853f808c9f5109790b879fe25a98c1df310b744600,590,,97591b0eeb41ee20a8a58b431c8c4b5c58e79ae2
sample,tvelic1/Medic-API,jwt.js,4204737a3930611c1384e0ee14af17c31fe3c81f,43a5c7906a5cfc21c94644a36e98a88bbb2e4db6507ab85ad6bc2c9da3eed22c,794,,193c9496a3734980f4f8d9248ba608e25b158933
sample,programmer-666/jwtStuff,app.js,5d5b67812000738b50c0be7bea6d3b3aada384cf,18dc1be584b1b625e48a48d5a535d665492ee907844b7d8ed4f5ca3c668842cb,1645,,e726247f5897dbde5daf63901c873663e2a5a767
sample,raj-kumar94/checkout-extension-react,app.js,74643bf5d4816d1267bb4065e7e7e730f7592272,9878d92713ddf803cbebd37a50ea2b4b730ebbc649504a53cd686a35508478e3,2010,,2ed52f7f6e94e9a09dde8862ceefbe86f48a1a21
sample,kedar09/nodejs-mongoose-jwt-authentication,app.js,627f55356e5728e423764cc4c1e821b78885ae93,b930aa7f3edc57df17a1ebdaf746ff8bae27d05cf7f5eff4819f1026563392d7,2049,,09de3172f4ba77ece94871e76a27104b9f8c9d14
sample,NatCanCode/booking-table-v2,app.js,0a0b637f1b2dfe481d967b838d34efeb9d796699,4e710a15acf841980782e216a2325dacd09dfa515b0240323e15ba457e94cc22,2077,,daa157e4b1d59a6c973bd6b9c81810ad43ad5c4c
sample,siddhantdixit/LinkStack,app.js,8a078dcfd3cdd8b87aaf4de88d47cfe68b8ee7dd,8de53f09b1d9602d0067e9716b97285db2083472d67abbaa3abe9cb329b19b27,11857,,bdadc35135ba05c475a37693df3fc8dbad74e728
sample,boostcode/torijs,app.js,734d08ebf758459938782494427c5f78ef5e2b0f,a6a0d53f8760941b7753cab473b180e6c2c0fd1872192ebbaa4e480dbca1829d,6113,,ef4dd451b86a98fc90be566b176be6811df71a4d
sample,mary0077/escola,app.js,45ec40b90949e099dbf3a2721c9e22e76ad784ef,bd60617e4f559c2d225ad90333dc4f79e33aed7ea4114770022952462fef17d6,2202,,bf32a98872acc0308620c9e27c9a1f9421778cda
sample,devscollab/pcet-covid-task-force-api,app.js,435f67aea29b30a1aaff6d3fa74833dcb58a4c80,254fd558ed0a65a95a7fa7eab7270b50568d49e18def0ec73b26cf1bd35d4b33,13228,,94a3a6cd875a252ceedc6af21f320acab90789dd
sample,matheusBizutti/dd-backend,app.js,d3afa8d23c72669aa7fcd334b923980c97a4e44b,644a8153603b6224025cedd949559fd2ee3ce6688908cf43f60934d8d7180ac0,2258,,f7fcb672a9d37b7d37b25ceccaaea858c36b7d45
sample,gogh-zaa/api_login_nodejs_sqlserver,app.js,a4c2ca0d24cbd2625fd41dc94bb6560bb158bac3,3889a310bfacfe588c730c5133366a9222a5ed86a79f9b01cf01d6e58fc96c95,2287,,800a51297beca72d887fa8148d300f122ca27913
sample,tushar-borole/node-enterprise-seed,app.js,6113f4f08bb65088fdefa9e0d7dd380134a55c13,feb56a2a442d9488414d12b3115dbc9dde1364203b1c09f462e7a7831cc37d97,2676,,d396c448c482d233e646c325507b00156e098c53
sample,FullstackAcademy/acme-oauth-2207-fsa,db.js,af43437bde9924a215ae741b7fb1922c2f8a2965,d9d8ffb4a1076fa87bb3b165ca6f001e85857aa728e593cce05b494e05da2919,2691,,1777adea99d34ed438921e83b715fbadf81d1ace
sample,yuzhou-shuai/hotel,2.js,8f4d47cfa60fe9ceba7f0baf3cd337f56aa677d8,504cd145a48b40315af58431ab4f8002d721dbf8c2bccccd213e07697fffe423,2927,,3450f3dacbeb4930a96bb0ea3e82193dc4e0e049
sample,smart-on-fhir/bulk-data-server,lib.ts,23fd8123857fa8aaeac40ef896aeb4149d716fbe,468d8d570dc83c66818040ae8f84b23668a8806f440738f45f9711b6f4a848e1,29039,,f81f960a8a9abd00a3541768bffc6f4bfc939a8a
sample,ApryseSDK/website-reviewer,auth.ts,eb1eab7d177a2517f0bceee783b83e0e3f1e424a,ede5136a3b861676328863095b12080a2d5a0c1daa29f2835ee7c7a1c438b956,954,,169f7af38fcd1aad650a56be97fad15ca679365a
sample,exlskills/spf-server,lib/jwt.ts,689bb8f6351d104192656a56a0f66f61bda8081a,9eab21de2dd653feab4872f00c0ab1277660a721fbd07aeee57518dc04189253,2145,,16b20c161e7e1bea0f538f998e1ec2116e358c04
sample,agroXchange/backend,src/jwt.ts,ea9524ac205d7498183b92622f7860a30dd0ed4f,06610dfe02733350e7425e17e3348ab8b37f933d4deb05f2472c6b58116d621c,717,,7756dc24ea8dc8e769d71bb21e6b24a2cfb7017a
sample,kalibani/HireFazz,auth.ts,3de1ed83b17029700671bef9d5881503131ab201,880d81a060ce88cf9ed07c40daf5e6ceca57768bf6425849926c4d2810d82c34,2061,,2602068bf8f866690fb5563eef1e5119ac00b68e
sample,notenoughneon/skein,api.ts,cfcdf48c54e8c8eb08b81048a0be760cc26da79d,71d4ef1e3fe0181fab249bab283b2793b6d12d049551451650e3f34f54a7a76d,10116,,045579eb3f55c2bd18af6f0f37ff1766acd929d4
sample,ymc9/petstore-openapi-zenstack,app.ts,8adbd6bd8ee2e1d51a36655960249beeb928ee45,e83df02677630aa6fc2811d1784c2d33ae4e9a2005e551636a7bf6d0148cff1b,2715,,a3001331c34b131ada02a54a5090d4abfb240123
sample,bshelling/user_authentication_pattern,src/fn.ts,59f7e25477afbf9667b39b65bd0c8ab1540a8cf0,0af54f93448abb31434727065231784da743acf17ccb45edf0960f73d849df3f,1372,,a5cbba222a6f2f6a7cf06b99aa9331ad76c03b89
sample,RestDB/codehooks-auth,lib.ts,a252bb0049d06e812cf1fbdd129dc0fcaac8fdba,0e31e02cd15406eac9516dc1d63802fe9001e26c3fb2c724906cbae130024420,5380,,165645e2a2545391797d41a24621d5e21a347260
sample,homanw104/pet-clinic,proxy.ts,3e5f3f90dda02f551602dab6c5ca8960cecc463f,f2ca256e0fd382c9af10a02304dac5ce2f078766ba361f32036e9719d4ada930,1316,,784dcdf838a73194c6031fd3d8c14486ca335e27
sample,cutls/TootDesk-push-server,verify.ts,79d4c1fe0dda452a3acf8eec8d3e819eb86dc2f9,9642bad4d2db8dfe963c16a711e49ffe47b08973d1e4d70729d9c09441ce69df,3865,,ca32b096c05ed0d39f9dc20ce972f78f1f67c82f
sample,Zilong-L/gpt,lib/jwt.ts,1b60f197a424310a6a6defa7a36b2e1b42d54e04,83e7ac81a8f2a9762818b22001b2073ebd4030d6b771c926a6ce340946def312,483,,48d2f6f69cf6805328b12119a0cebbe684ce7a7e
sample,davidfurlong/minimal-miniapp-template,jwt.ts,030a95865e29e72c21903ec83bceacda6a9c1d30,2ade21ceac5de932d87388346336b398e1ae94007e45781f0067bad6c4480bb4,384,,f16133025f29c4128996396e34d9910740aa4e63
sample,ad1tyaydv/fasturl,proxy.ts,2723bcd3b42662e1a509adae6893e27f40cd0421,71b577c316b47a745ce7f49048150cd1c5b68918539a428110d966ca8c841e33,1975,,91d1883436a6d9d492d83add29a239454029f699
sample,benjajaja/qdice,table.ts,4c2dd74644e435163e7cf9efdc7205a8c70249dc,752c762fe7fedd27d735fe3607f97e2b1864aa48de1ee65a9797385cc5a5319e,12761,,6dcf5c2f4c290f7a61855a4c76faf33b9af01741
sample,chenkie/casino-api,server.ts,e17bb93bd396355031e1acca90687bd8d0e0d340,8b6b83890dbb301eb40cd70c1e55ef2419a8a45988c1457f40ed901e1db1949c,2548,,e228b034e278dddbbadd1dd2a1cdfa1444541787
sample,William-Fernandes252/advisor.ai-web,auth.ts,95936e3e40cc5259d6777186b87188005eece6dc,eea17c8818183f97f55815a9e5d517a07550efc65d1509fb0e6241be75a5359c,2342,,aa9d31c30cd9858c074143b9c129f5779300ce59
sample,Vheissu/neblio-dice,api.ts,1fdb322964d7f7f0bed649d2a23bbaaaa6f2fe3f,1fc98474fc47e04d01e9b36d73bf36d274298f0ed44938e5d271f835e0ea272c,1974,,c1f9252e61783b08801707a72b9e8ae30b9a0f87
sample,kyonenya/jwt-auth-playground,jwt.ts,e68dfbb1e7147c7fb31a4ea9f6b6428e4b15140e,4755c29a1a447af795868176a3c7f5996551d65a0077c8288ff2642a47473dd4,1022,,87ed9be202132badd1a357688e8ac5134e9cc6bf
sample,Requenez-Diaz/Crud-conexion,auth.ts,87188e8eea2805736d6bf7020a8bc7be7f8b3716,5479fa58a4b9c474242c468cf788a1dfc9b40f0529d92830fbfc1812d9f064c3,1232,,8051bb7286f10271337c074d375fee2278657c96
sample,p1atdev/web2discord,auth.ts,414cd62b7ee863e0fbf914b588346ed3014b7c62,884bb0f6b5c41c0e4575ae962cb70a9d042a4113cd92d6712fec5433b84ff31a,609,,d1f28ef34a85d83ae214dec70091cae8590d6d5d
sample,mcebzkhumz-stack/EduPortal-,auth.ts,784e4fd0c913d5cf240e485a4da5ab36fff7e85a,6dd0d886642deda1acd5f491b527dc3dbf710a1446527db8b857b8d06678539b,1711,,558cb0a38757adaaf4aab0a09b36535f25ced693
sample,denoland/jwt-mysql2-bench,deno.ts,3664a019958e7d9dc98c0002c7e2f7339f9ec09d,e5b4c4e1eca23ee7108d106377dc1a336b5c6c187f754ebe43e40cf25d91a85b,1087,,51fed0a7be9bad9bce90257fe11436f2afb0c433
sample,syousif94/aiprox,auth.ts,0990c6fd2361f676ac729f9f054748870ca286ff,22a582f14f17e8529222e989a244866e21488e941f9d6e1f1499a62f70b2e589,1013,,a1f617bf86e98aef153a0afb5715c600f108e9ab
sample,harshitnaik-ship-it/hack,auth.ts,921db46f94ce1706fca449f413e49498bf70f62c,b23c189e92743f9bd553c2fd4761c000223bd75d89a4146182e0ec37b577ad50,1457,,c252c4a08e654a1037b5761867b9fd6e216a931e
sample,mkai-lab/COD-Battle-Management-System,auth.ts,30abe9a56cf778f3a4a1a9e6c9f15a3a3ac68a38,9640d51452c59cec8d9175ca6e36fede7a28048bbbf8ca97457965c14317281f,352,,c6dae8ddb26e8ca5175f6e9343742c9a0db3a6ac
sample,tonymm81/web_page,index.ts,77bf56f6cf2f2adec317c272ddd8067280e27c63,9435c71c565dda21e517a7e5fb2dcab92641a95d8eb25f0e953c4bbad2c82bb0,2094,,15bd1f4bb43618879e7f877534b1665eb2820f24
sample,MiriSpitzer/de_pot,proxy.ts,3fda55d694bea6915a5cf71d8efbd0c3753e2595,5b517f604e27e17f598d0c6f34abb78fb3dc6ce7971ac2190cdae1156f80d2f0,711,,6f1c91c47dd64fab4a75420d522f23e2ed515afe
sample,oduyemi/AlasoVentures,proxy.ts,349d6d3434be9a7305a2e50278bdbe9aa577f011,f2204a5e2fbc912c9f8ec9548fd215c4640246a388d380cf314e615d8150abcc,836,,094cbe95c878415c7b1f10539f6bff46f8c5e97a
sample,alexis-gss/ludaria,proxy.ts,a6648deeb3d0ff90bb694501e4377035d1e8f025,e26472359e2597c5848893b0a748c494b0a9fc8eafed2ef24a59eb79588be5ce,1915,,ff2f032a928d86ebbadbaaa82ddda0bdedee92ba
sample,dottgonzo/jwt-auth-class,index.ts,56a9c5c5d170b78f5bf6eb446870f01855980c61,fc5fee9213bd998dbd4fed902c9e2d7eb42c99d135fd6e173c9cf143e7be8f54,1255,,f6b5ffe60fd4344f1e2c2112666f54af868455cb
sample,MiljanSjekloca01/cinema-backend-2024,utils.ts,9910494df9556a7b7ab24dad3671623afef07dd6,78a9fe42fed64810e39f339dac2fd30e51635f6b112713dcd1499692238192a5,1623,,65830db6b991b00a11fdf1857004e61e8e725db6
sample,WenzelJoao/clinic_backend,token.ts,fb99a837c079146fb3130596621705b39d121ef2,0d2a285fc5a3303206291663b129f187a5e9e4c9c85601421a45fd8e2f7240ba,506,,923d5945d78f61dcb62cd0cf886e1c13303bab57
sample,Asciugano/A11yLab,proxy.ts,70225996593d83b4646687eb023a37e28e2157f7,55513e12b74bb665d5d3b3815a1e158553a6820f99a36ee5091ea75ba380eda7,1123,,2dfd8909e03058ec98eec6057bb64a61a102d9e9
sample,berkerozer/dblesslogin,index.ts,d112903c193bb609218d399b0dfc3a185605ed79,2ab028019ca5c13802bf5327db9e8ec0b715e7da5a90324c79e395258bf7b5b2,1828,,1a0a792d323c561cdf5fb323de614820266c53da
sample,vlicvn/qrmenu,proxy.ts,3ec43280307fd6f35942bea063a6d0c551f89f9b,8e2081a9ea982fce6f213e5e0d98465b5ac1b78d190a0e56eec027e46167ed55,3056,,e85fe76047082ba69704c4e764e24acc5cb4aab7
sample,Soumodeep084/cloudvault-storage-platform,proxy.ts,4218b20ad62f68eab9d2942ad004570c1ef3ffb6,69c31f4f54b04421305f43d4ca39f11f78bfd5665d6a736186a347f492cda73d,1432,,
sample,Narendra0266/school-management-system,proxy.ts,083589610ead77f02d37d33e95d220952fe2431a,2bdf59d1759126c9ba5221569373264a6069ad264d332b8af62ad42c5385e73e,1045,,4c98a2071cb71979c0ca5bd96d046aee095f5e84
sample,CeleritasCodingZen/cryptography,proxy.ts,ffdf283fd892bf78772eaf175cae0668cc98e3d5,20cc7479387fd59426f68f8b2b1fabdf8310807ad89b1edbf48202282de01083,1842,,a0b6290cf064526d9292cee8817a0d9d4788ea07
sample,Ayomishuga/Cardano-Bounties,proxy.ts,e0e96d14152fb84b4a797ba5c3bd8b4fc7e90fad,16b11e6051da98ec005701c82c3422b53346e710e5c5beec1e67ea7b98472089,3295,,a4e252994b1e897e2040b9a0cdefc5e942ccb5d9
sample,mmansour88/wee,auth 5.ts,6de853a2402c01d883cfe9a7ee70ab232d60f0ec,812f7a63f4a3f6550aa4bc9df670834eb0a604f5313b67459c609635fc47d474,3334,,25fb836479efd2fe307794b44eaa5631fb50bc9d
sample,mrizalbasri/Medivita-Rekam-Medis,lib/qr.ts,678e8b26e2cde0c52c77cabebafc5ef04fa8f752,974dc1152ff0abf109ba55fc1fb6876a60d4bb321f866deaf932603dce45b580,1386,,9e930d1baa31776c04705a58969252f89d130035
sample,Ritvik2021/linkedin-scraper-revised,src/mw.ts,15cae15fbbce514ccd82e205270324b5798da404,8351dc09eaf8be050da6dfac9612dbcb2bb066e4342e31a133e6620461236254,734,,7168dac43d7d0420d0cac068dd328a8eff8b912c
sample,dayvidwhy/simple-chat,server.ts,7d63701e8b191923e8ee9d630fd06b7f0117a807,faecd1b91a05544f4b183dc06f47f523e10bf17815804dfcc9fe9160cd7afc2e,2058,,4bdf1ed67d2abc178db8f2d1162d0fc7ee495718
sample,Angelxv01/thullo,index.ts,45d81143b6a82ad15c9f5a222aa29656311b8d6d,cf15e13caf67ef35cc6a09de8b67145061285ced5d415cb7538d3ec6429ba50e,2132,,09f370c11044c66b1049d2caa94c6e54a23b23a7
sample,anhpt-bss/nextjs-tailwind-starter,lib/jwt.ts,05d3b0f31fd9b9ec692cef6798b2613aa0a09ec1,3fe8391911cd653553e2931dda7db79779e32c39f226eb543f2555d89951c6ee,346,,c4a27930c98cc36cb7185fcf767ad45e78449734
sample,gtramontina/elysia-authkit,index.ts,1b80c7782e548717481de692fe516d1df2db3220,7bf68b578008330d8bbf089acd5c99a1d4ab55bc974810a4a975b8bb34f124b5,2715,,40d289f9841c4b39a1ae2a4e15818b98465abfe9
sample,furkansimw/SOCIAL_MEDIA_APP,index.ts,2a9ff7d46940201caafc37ba62477447f1afff6f,ff142ec93f66d0f017b4eb2803c09f78c354cb90854f69ec0f87ed433fa6c534,2268,,e43992052c85b643121a8ab2c3c17250019c486a
sample,Karan0990/EduMart,proxy.ts,5c317e7c14f7578c293d7be569d2e06618c98bbd,79b3b87420c7804d03726bea3e84a3fb5461a9d7d59865cce759924d911eb3b5,2298,,29a7751e51d42a08fffa37bc051176e924134cd0
sample,Asura-lab/meeting_app,lib/jwt.ts,20af6abac3422f76fcf926e0da406223a9f7f11e,f0ccb77d3602fc51deed71b641adc41f4365bbe9c3d6f31b1163563ca3c13db2,3097,,46aa8ae5a66eeea7665bcb710feb4b953bb86a2d
sample,Jikuto4322/RTCtoBCS,src/ws.ts,d0b36dd6500c6de9bca6d1d4bf65fb4a4f81a282,29e1c2ae42c56a5d1f48bd74666a96c1bdca74289b66bf9f5417e75bcb66de42,4553,,d7e33093686bfdaf0cf4ec1eb86a406dc74db242
sample,paardarshee/wellnessAssessment,q4.ts,cc6254ac3e4a731e8170964de7af1dc8b29c12a6,9ae857e4d8b54c1875f7faa2abc8bc3abf979237f9ded5a32328a609e1224182,909,,c4ed9648601a472bc16098601fb9cc72cc0939e9
sample,vuquanganh77/hooper-gate,jwt.ts,2f0558216f9b94538753c0a11e9fa9c77a815a13,83725875efba6e1d2b11c51af7f651c11b4bca04434e9719db0b526c2d700dab,689,,e769f6bf28445222c44647eecf80d0294274766d
