TIMESTAMP,POD,CPU,MEMORY
2025-11-18T00:23:00,service-a-deployment-6bd85fb6c9-crbb6,54m,60Mi
2025-11-18T00:23:00,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:23:00,ingress-nginx-controller-6ccdb49bd4-vwfs4,51m,138Mi
2025-11-18T00:23:05,service-a-deployment-6bd85fb6c9-crbb6,54m,60Mi
2025-11-18T00:23:05,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:23:05,ingress-nginx-controller-6ccdb49bd4-vwfs4,51m,138Mi
2025-11-18T00:23:10,service-a-deployment-6bd85fb6c9-crbb6,54m,60Mi
2025-11-18T00:23:10,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:23:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,51m,138Mi
2025-11-18T00:23:15,service-a-deployment-6bd85fb6c9-crbb6,23m,60Mi
2025-11-18T00:23:15,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:23:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,24m,133Mi
2025-11-18T00:23:20,service-a-deployment-6bd85fb6c9-crbb6,23m,60Mi
2025-11-18T00:23:20,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:23:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,24m,133Mi
2025-11-18T00:23:25,service-a-deployment-6bd85fb6c9-crbb6,23m,60Mi
2025-11-18T00:23:25,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:23:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,24m,133Mi
2025-11-18T00:23:30,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:23:30,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:23:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,134Mi
2025-11-18T00:23:35,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:23:35,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:23:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,134Mi
2025-11-18T00:23:40,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:23:40,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:23:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,134Mi
2025-11-18T00:23:46,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:23:46,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:23:46,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,134Mi
