TIMESTAMP,POD,CPU,MEMORY
2025-11-18T01:07:04,service-a-deployment-6b86ddfb68-n85jg,0m,17Mi
2025-11-18T01:07:04,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:07:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:07:09,service-a-deployment-6b86ddfb68-n85jg,0m,17Mi
2025-11-18T01:07:09,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:07:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:07:15,service-a-deployment-6b86ddfb68-n85jg,1m,17Mi
2025-11-18T01:07:15,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:07:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:07:20,service-a-deployment-6b86ddfb68-n85jg,1m,17Mi
2025-11-18T01:07:20,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:07:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:07:25,service-a-deployment-6b86ddfb68-n85jg,1m,17Mi
2025-11-18T01:07:25,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:07:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:07:30,service-a-deployment-6b86ddfb68-n85jg,0m,17Mi
2025-11-18T01:07:30,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:07:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:07:35,service-a-deployment-6b86ddfb68-n85jg,0m,17Mi
2025-11-18T01:07:35,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:07:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:07:40,service-a-deployment-6b86ddfb68-n85jg,0m,17Mi
2025-11-18T01:07:40,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:07:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:07:45,service-a-deployment-6b86ddfb68-n85jg,1m,17Mi
2025-11-18T01:07:45,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:07:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:07:50,service-a-deployment-6b86ddfb68-n85jg,1m,17Mi
2025-11-18T01:07:50,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:07:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
