# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789333512.197559,service-a-deployment-5fd8db696c-xrkg2,service-a,131.506,2.889727
1789333512.338606,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,43.938,
1789333513.588005,service-a-deployment-5fd8db696c-xrkg2,service-a,143.537,3.229695
1789333513.734595,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.743,
1789333514.978113,service-a-deployment-5fd8db696c-xrkg2,service-a,151.444,3.289087
1789333515.13273,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.441,
1789333516.409899,service-a-deployment-5fd8db696c-xrkg2,service-a,139.325,2.887679
1789333516.556888,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.044,
1789333517.83102,service-a-deployment-5fd8db696c-xrkg2,service-a,143.862,3.053567
1789333517.993875,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,54.383,
1789333519.255598,service-a-deployment-5fd8db696c-xrkg2,service-a,133.417,2.994175
1789333519.3965812,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.007,
1789333520.671594,service-a-deployment-5fd8db696c-xrkg2,service-a,153.997,3.835903
1789333520.814225,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.125,
1789333522.088483,service-a-deployment-5fd8db696c-xrkg2,service-a,155.127,3.307519
1789333522.231789,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,52.062,
1789333523.471272,service-a-deployment-5fd8db696c-xrkg2,service-a,146.186,2.992127
1789333523.6147552,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,50.693,
1789333524.856126,service-a-deployment-5fd8db696c-xrkg2,service-a,144.310,2.920447
1789333525.003836,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.199,
1789333526.2673001,service-a-deployment-5fd8db696c-xrkg2,service-a,147.136,2.942975
1789333526.409972,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.630,
1789333527.6719842,service-a-deployment-5fd8db696c-xrkg2,service-a,154.710,3.000319
1789333527.8106,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.142,
1789333529.162496,service-a-deployment-5fd8db696c-xrkg2,service-a,147.640,3.651583
1789333529.315008,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,54.322,
1789333530.5926132,service-a-deployment-5fd8db696c-xrkg2,service-a,143.859,3.682303
1789333530.732119,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,45.634,
1789333532.007183,service-a-deployment-5fd8db696c-xrkg2,service-a,131.319,2.770943
1789333532.149295,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.679,
1789333533.415849,service-a-deployment-5fd8db696c-xrkg2,service-a,160.603,3.291135
1789333533.562282,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,52.507,
1789333534.848568,service-a-deployment-5fd8db696c-xrkg2,service-a,144.836,2.887679
1789333534.998763,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.334,
1789333536.272126,service-a-deployment-5fd8db696c-xrkg2,service-a,138.357,3.090431
1789333536.430091,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.510,
1789333537.666292,service-a-deployment-5fd8db696c-xrkg2,service-a,148.378,2.951167
1789333537.831328,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.392,
1789333539.1111019,service-a-deployment-5fd8db696c-xrkg2,service-a,153.060,2.930687
1789333539.25684,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.658,
1789333540.5159822,service-a-deployment-5fd8db696c-xrkg2,service-a,154.840,3.217407
1789333540.6553879,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.542,
1789333541.91364,service-a-deployment-5fd8db696c-xrkg2,service-a,140.086,2.926591
1789333542.0498939,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.893,
1789333543.3143601,service-a-deployment-5fd8db696c-xrkg2,service-a,161.119,3.170303
1789333543.47057,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.701,
1789333544.764917,service-a-deployment-5fd8db696c-xrkg2,service-a,141.833,3.225599
1789333544.9054809,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.776,
1789333546.171774,service-a-deployment-5fd8db696c-xrkg2,service-a,140.484,2.979839
1789333546.321745,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,41.638,
1789333547.57232,service-a-deployment-5fd8db696c-xrkg2,service-a,144.050,2.981887
1789333547.725109,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,54.704,
1789333548.9963741,service-a-deployment-5fd8db696c-xrkg2,service-a,128.909,3.295231
1789333549.135112,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,43.925,
1789333550.404435,service-a-deployment-5fd8db696c-xrkg2,service-a,137.385,2.791423
1789333550.5544362,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.528,
1789333551.845448,service-a-deployment-5fd8db696c-xrkg2,service-a,157.824,3.336191
1789333551.997781,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,60.784,
1789333553.261921,service-a-deployment-5fd8db696c-xrkg2,service-a,148.657,3.045375
1789333553.409754,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,49.093,
1789333554.674237,service-a-deployment-5fd8db696c-xrkg2,service-a,137.951,3.143679
1789333554.82127,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,45.453,
1789333556.0898619,service-a-deployment-5fd8db696c-xrkg2,service-a,128.705,2.899967
1789333556.239137,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.313,
1789333557.50354,service-a-deployment-5fd8db696c-xrkg2,service-a,131.808,2.920447
1789333557.676513,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.028,
1789333558.9650052,service-a-deployment-5fd8db696c-xrkg2,service-a,162.343,3.655679
1789333559.1259751,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,50.264,
1789333560.376771,service-a-deployment-5fd8db696c-xrkg2,service-a,138.859,2.852863
1789333560.516535,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.361,
1789333561.7986948,service-a-deployment-5fd8db696c-xrkg2,service-a,134.357,2.942975
