# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789318030.140439,service-a-deployment-b9f6859d9-ddctb,service-a,175.186,3.608575
1789318030.409041,service-a-deployment-b9f6859d9-ddctb,istio-proxy,57.999,
1789318031.793778,service-a-deployment-b9f6859d9-ddctb,service-a,154.765,3.592191
1789318032.028888,service-a-deployment-b9f6859d9-ddctb,istio-proxy,49.268,
1789318033.446916,service-a-deployment-b9f6859d9-ddctb,service-a,162.235,3.430399
1789318033.696779,service-a-deployment-b9f6859d9-ddctb,istio-proxy,53.271,
1789318035.0832388,service-a-deployment-b9f6859d9-ddctb,service-a,213.388,3.999743
1789318035.3340302,service-a-deployment-b9f6859d9-ddctb,istio-proxy,61.564,
1789318036.727851,service-a-deployment-b9f6859d9-ddctb,service-a,180.936,3.209215
1789318036.98275,service-a-deployment-b9f6859d9-ddctb,istio-proxy,58.911,
1789318038.426343,service-a-deployment-b9f6859d9-ddctb,service-a,198.479,3.158015
1789318038.679004,service-a-deployment-b9f6859d9-ddctb,istio-proxy,77.626,
1789318040.10831,service-a-deployment-b9f6859d9-ddctb,service-a,191.064,3.297279
1789318040.3466702,service-a-deployment-b9f6859d9-ddctb,istio-proxy,71.840,
1789318041.725133,service-a-deployment-b9f6859d9-ddctb,service-a,184.695,3.309567
1789318041.9705112,service-a-deployment-b9f6859d9-ddctb,istio-proxy,57.976,
1789318043.373963,service-a-deployment-b9f6859d9-ddctb,service-a,182.375,3.135487
1789318043.607876,service-a-deployment-b9f6859d9-ddctb,istio-proxy,66.078,
1789318044.985858,service-a-deployment-b9f6859d9-ddctb,service-a,174.649,3.227647
1789318045.215598,service-a-deployment-b9f6859d9-ddctb,istio-proxy,59.099,
1789318046.594752,service-a-deployment-b9f6859d9-ddctb,service-a,168.674,3.135487
1789318046.8293068,service-a-deployment-b9f6859d9-ddctb,istio-proxy,58.510,
1789318048.3203762,service-a-deployment-b9f6859d9-ddctb,service-a,213.981,3.172351
1789318048.56456,service-a-deployment-b9f6859d9-ddctb,istio-proxy,85.536,
1789318049.982879,service-a-deployment-b9f6859d9-ddctb,service-a,186.889,3.198975
1789318050.221955,service-a-deployment-b9f6859d9-ddctb,istio-proxy,67.152,
1789318051.605168,service-a-deployment-b9f6859d9-ddctb,service-a,175.705,3.145727
1789318051.833531,service-a-deployment-b9f6859d9-ddctb,istio-proxy,67.019,
1789318053.215567,service-a-deployment-b9f6859d9-ddctb,service-a,173.159,2.619391
1789318053.454069,service-a-deployment-b9f6859d9-ddctb,istio-proxy,58.588,
1789318054.8259578,service-a-deployment-b9f6859d9-ddctb,service-a,180.728,2.545663
1789318055.05054,service-a-deployment-b9f6859d9-ddctb,istio-proxy,56.382,
1789318056.434382,service-a-deployment-b9f6859d9-ddctb,service-a,179.868,2.480127
1789318056.665579,service-a-deployment-b9f6859d9-ddctb,istio-proxy,55.332,
1789318058.045393,service-a-deployment-b9f6859d9-ddctb,service-a,173.777,3.067903
1789318058.317687,service-a-deployment-b9f6859d9-ddctb,istio-proxy,62.740,
1789318059.715918,service-a-deployment-b9f6859d9-ddctb,service-a,276.372,4.661247
1789318059.9678001,service-a-deployment-b9f6859d9-ddctb,istio-proxy,107.930,
1789318061.362537,service-a-deployment-b9f6859d9-ddctb,service-a,194.114,3.067903
1789318061.60193,service-a-deployment-b9f6859d9-ddctb,istio-proxy,56.583,
1789318062.984972,service-a-deployment-b9f6859d9-ddctb,service-a,175.790,2.752511
1789318063.225458,service-a-deployment-b9f6859d9-ddctb,istio-proxy,56.018,
1789318064.606884,service-a-deployment-b9f6859d9-ddctb,service-a,192.797,2.691071
1789318064.860961,service-a-deployment-b9f6859d9-ddctb,istio-proxy,70.270,
1789318066.22128,service-a-deployment-b9f6859d9-ddctb,service-a,221.132,3.215359
1789318066.4465878,service-a-deployment-b9f6859d9-ddctb,istio-proxy,69.278,
1789318067.8287308,service-a-deployment-b9f6859d9-ddctb,service-a,193.615,2.908159
1789318068.100096,service-a-deployment-b9f6859d9-ddctb,istio-proxy,71.973,
1789318069.5124218,service-a-deployment-b9f6859d9-ddctb,service-a,277.796,3.440639
1789318069.7725859,service-a-deployment-b9f6859d9-ddctb,istio-proxy,113.418,
1789318071.1599848,service-a-deployment-b9f6859d9-ddctb,service-a,239.892,3.450879
1789318071.435619,service-a-deployment-b9f6859d9-ddctb,istio-proxy,78.601,
