# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789303112.3314502,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,58.380,
1789303113.723211,service-a-s8-deployment-8ddc896cd-skv7w,service-a,82.294,
1789303113.934635,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,56.265,
1789303115.2722828,service-a-s8-deployment-8ddc896cd-skv7w,service-a,95.936,
1789303115.472764,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,50.314,
1789303116.981167,service-a-s8-deployment-8ddc896cd-skv7w,service-a,98.059,
1789303117.397728,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,87.700,
1789303119.877483,service-a-s8-deployment-8ddc896cd-skv7w,service-a,341.211,
1789303120.584029,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,298.710,
1789303122.294335,service-a-s8-deployment-8ddc896cd-skv7w,service-a,270.738,
1789303122.672652,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,159.739,
1789303124.117745,service-a-s8-deployment-8ddc896cd-skv7w,service-a,107.936,
1789303124.415168,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,75.160,
1789303125.872434,service-a-s8-deployment-8ddc896cd-skv7w,service-a,106.097,
1789303126.1340601,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,79.198,
1789303127.7163992,service-a-s8-deployment-8ddc896cd-skv7w,service-a,121.251,
1789303128.355298,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,118.072,
1789303130.153578,service-a-s8-deployment-8ddc896cd-skv7w,service-a,301.580,
1789303130.794475,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,208.243,
1789303132.458924,service-a-s8-deployment-8ddc896cd-skv7w,service-a,203.377,
1789303132.955321,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,158.796,
1789303134.386511,service-a-s8-deployment-8ddc896cd-skv7w,service-a,129.858,
1789303134.700844,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,94.451,
1789303136.0985758,service-a-s8-deployment-8ddc896cd-skv7w,service-a,100.173,
1789303136.3760362,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,71.595,
1789303138.232827,service-a-s8-deployment-8ddc896cd-skv7w,service-a,211.937,
1789303139.750016,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,271.396,
1789303141.4621062,service-a-s8-deployment-8ddc896cd-skv7w,service-a,370.729,
1789303142.068088,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,204.701,
1789303143.9928389,service-a-s8-deployment-8ddc896cd-skv7w,service-a,212.779,
1789303144.4996,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,175.953,
1789303146.2428448,service-a-s8-deployment-8ddc896cd-skv7w,service-a,255.054,
1789303146.8121479,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,202.682,
1789303149.0611358,service-a-s8-deployment-8ddc896cd-skv7w,service-a,332.046,
1789303149.744821,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,277.720,
1789303151.3908942,service-a-s8-deployment-8ddc896cd-skv7w,service-a,265.335,
1789303151.777996,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,161.877,
1789303153.30939,service-a-s8-deployment-8ddc896cd-skv7w,service-a,153.161,
1789303153.662107,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,119.544,
1789303155.105834,service-a-s8-deployment-8ddc896cd-skv7w,service-a,121.824,
1789303155.418092,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,86.032,
1789303157.0798569,service-a-s8-deployment-8ddc896cd-skv7w,service-a,166.191,
1789303157.675702,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,174.834,
