# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789302730.164361,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,26.055,
1789302732.0106611,service-a-deployment-6b79bf9989-4nvrm,service-a,28.870,
1789302732.670502,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,6.366,
1789302734.155025,service-a-deployment-6b79bf9989-4nvrm,service-a,29.192,
1789302734.4086652,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,4.592,
1789302735.718405,service-a-deployment-6b79bf9989-4nvrm,service-a,19.199,
1789302735.9033978,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,4.404,
1789302737.5066931,service-a-deployment-6b79bf9989-4nvrm,service-a,16.812,
1789302737.9080808,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,6.468,
1789302739.615861,service-a-deployment-6b79bf9989-4nvrm,service-a,31.786,
1789302740.084623,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,5.040,
1789302741.553049,service-a-deployment-6b79bf9989-4nvrm,service-a,44.687,
1789302741.827817,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,32.846,
1789302743.196194,service-a-deployment-6b79bf9989-4nvrm,service-a,52.075,
1789302743.4358132,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,37.027,
1789302744.735407,service-a-deployment-6b79bf9989-4nvrm,service-a,49.134,
1789302744.906296,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,30.540,
1789302746.190494,service-a-deployment-6b79bf9989-4nvrm,service-a,52.029,
1789302746.3542662,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,30.726,
1789302747.670104,service-a-deployment-6b79bf9989-4nvrm,service-a,41.392,
1789302747.86382,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,31.109,
1789302749.405041,service-a-deployment-6b79bf9989-4nvrm,service-a,64.048,
1789302749.8599072,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,62.519,
1789302751.448013,service-a-deployment-6b79bf9989-4nvrm,service-a,98.268,
1789302751.806297,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,62.522,
1789302753.22443,service-a-deployment-6b79bf9989-4nvrm,service-a,60.880,
1789302753.5529878,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,41.500,
1789302755.04862,service-a-deployment-6b79bf9989-4nvrm,service-a,66.064,
1789302755.3536901,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,50.839,
1789302756.85089,service-a-deployment-6b79bf9989-4nvrm,service-a,62.583,
1789302757.1871092,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,49.041,
1789302758.7316039,service-a-deployment-6b79bf9989-4nvrm,service-a,70.886,
1789302759.1034,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,85.565,
1789302760.6178749,service-a-deployment-6b79bf9989-4nvrm,service-a,121.109,
1789302760.924669,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,55.901,
1789302762.340153,service-a-deployment-6b79bf9989-4nvrm,service-a,67.786,
1789302762.6932218,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,42.127,
1789302764.079468,service-a-deployment-6b79bf9989-4nvrm,service-a,69.229,
1789302764.3350852,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,42.936,
1789302765.696948,service-a-deployment-6b79bf9989-4nvrm,service-a,59.000,
1789302765.928452,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,38.007,
1789302767.388104,service-a-deployment-6b79bf9989-4nvrm,service-a,49.576,
1789302767.674925,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,53.053,
1789302769.109656,service-a-deployment-6b79bf9989-4nvrm,service-a,62.585,
1789302769.373296,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,53.299,
1789302770.797018,service-a-deployment-6b79bf9989-4nvrm,service-a,51.315,
1789302771.026988,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,37.869,
1789302772.546422,service-a-deployment-6b79bf9989-4nvrm,service-a,82.917,
1789302772.905719,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,47.907,
1789302774.4114509,service-a-deployment-6b79bf9989-4nvrm,service-a,64.228,
1789302774.739579,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,49.838,
1789302776.3993769,service-a-deployment-6b79bf9989-4nvrm,service-a,87.255,
1789302776.901437,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,78.886,
1789302778.5842528,service-a-deployment-6b79bf9989-4nvrm,service-a,85.181,
1789302779.111997,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,69.771,
1789302780.779928,service-a-deployment-6b79bf9989-4nvrm,service-a,89.877,
1789302781.136981,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,88.187,
1789302782.6796958,service-a-deployment-6b79bf9989-4nvrm,service-a,82.287,
1789302783.074255,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,52.397,
1789302784.748096,service-a-deployment-6b79bf9989-4nvrm,service-a,77.774,
1789302785.1045609,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,66.836,
1789302786.704782,service-a-deployment-6b79bf9989-4nvrm,service-a,76.918,
1789302787.097346,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,72.137,
1789302788.738327,service-a-deployment-6b79bf9989-4nvrm,service-a,71.373,
1789302789.08421,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,52.917,
1789302790.518372,service-a-deployment-6b79bf9989-4nvrm,service-a,87.356,
1789302790.8135018,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,38.609,
1789302792.245909,service-a-deployment-6b79bf9989-4nvrm,service-a,58.630,
1789302792.4923542,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,41.609,
1789302793.842649,service-a-deployment-6b79bf9989-4nvrm,service-a,51.350,
1789302794.0777888,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,64.065,
1789302795.525068,service-a-deployment-6b79bf9989-4nvrm,service-a,56.257,
1789302795.759706,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,49.604,
1789302797.189193,service-a-deployment-6b79bf9989-4nvrm,service-a,47.267,
1789302797.518923,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,38.405,
1789302799.1975622,service-a-deployment-6b79bf9989-4nvrm,service-a,83.567,
1789302799.550549,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,54.574,
1789302801.069943,service-a-deployment-6b79bf9989-4nvrm,service-a,67.941,
1789302801.367359,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,44.771,
1789302802.87861,service-a-deployment-6b79bf9989-4nvrm,service-a,56.440,
1789302803.18453,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,43.152,
1789302804.6302028,service-a-deployment-6b79bf9989-4nvrm,service-a,61.060,
1789302804.897749,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,40.939,
1789302806.288199,service-a-deployment-6b79bf9989-4nvrm,service-a,53.465,
1789302806.570048,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,36.912,
1789302808.0049138,service-a-deployment-6b79bf9989-4nvrm,service-a,51.834,
1789302808.430536,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,48.760,
1789302810.067553,service-a-deployment-6b79bf9989-4nvrm,service-a,91.699,
1789302810.462604,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,75.627,
1789302812.111966,service-a-deployment-6b79bf9989-4nvrm,service-a,127.688,
1789302812.4664671,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,58.748,
1789302813.9289742,service-a-deployment-6b79bf9989-4nvrm,service-a,57.933,
1789302814.253932,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,46.756,
1789302815.667829,service-a-deployment-6b79bf9989-4nvrm,service-a,51.391,
1789302815.919939,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,39.719,
1789302817.426264,service-a-deployment-6b79bf9989-4nvrm,service-a,55.483,
1789302817.9018922,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,87.673,
1789302819.41983,service-a-deployment-6b79bf9989-4nvrm,service-a,73.095,
1789302819.862278,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,51.882,
1789302821.391314,service-a-deployment-6b79bf9989-4nvrm,service-a,74.906,
1789302821.835728,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,46.666,
1789302823.243938,service-a-deployment-6b79bf9989-4nvrm,service-a,78.453,
1789302823.459914,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,43.203,
1789302824.787371,service-a-deployment-6b79bf9989-4nvrm,service-a,47.609,
1789302824.966198,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,41.071,
1789302826.300415,service-a-deployment-6b79bf9989-4nvrm,service-a,39.863,
1789302826.546561,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,31.051,
1789302827.915172,service-a-deployment-6b79bf9989-4nvrm,service-a,48.433,
1789302828.1998699,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,50.974,
1789302829.625053,service-a-deployment-6b79bf9989-4nvrm,service-a,52.490,
1789302829.916058,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,41.086,
1789302831.4214709,service-a-deployment-6b79bf9989-4nvrm,service-a,68.160,
1789302831.757119,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,54.253,
1789302833.155516,service-a-deployment-6b79bf9989-4nvrm,service-a,51.801,
1789302833.394132,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,40.615,
1789302834.741534,service-a-deployment-6b79bf9989-4nvrm,service-a,62.890,
