# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789295888.424265,service-a-deployment-6f799bd666-976nt,service-a,86.384,3.071999
1789295888.674894,service-a-deployment-6f799bd666-976nt,istio-proxy,29.200,
1789295890.053261,service-a-deployment-6f799bd666-976nt,service-a,86.633,3.217407
1789295890.276654,service-a-deployment-6f799bd666-976nt,istio-proxy,28.143,
1789295891.657759,service-a-deployment-6f799bd666-976nt,service-a,107.770,2.664447
1789295891.9355562,service-a-deployment-6f799bd666-976nt,istio-proxy,35.583,
1789295893.328197,service-a-deployment-6f799bd666-976nt,service-a,126.060,3.131391
1789295893.5612621,service-a-deployment-6f799bd666-976nt,istio-proxy,31.129,
1789295894.960233,service-a-deployment-6f799bd666-976nt,service-a,106.368,2.887679
1789295895.2237172,service-a-deployment-6f799bd666-976nt,istio-proxy,33.209,
1789295896.616265,service-a-deployment-6f799bd666-976nt,service-a,107.385,3.162111
1789295896.859587,service-a-deployment-6f799bd666-976nt,istio-proxy,33.470,
1789295898.244985,service-a-deployment-6f799bd666-976nt,service-a,102.511,2.922495
1789295898.473263,service-a-deployment-6f799bd666-976nt,istio-proxy,31.703,
1789295899.860811,service-a-deployment-6f799bd666-976nt,service-a,117.492,3.102719
1789295900.10201,service-a-deployment-6f799bd666-976nt,istio-proxy,34.018,
1789295901.4952252,service-a-deployment-6f799bd666-976nt,service-a,103.403,3.375103
1789295901.7356339,service-a-deployment-6f799bd666-976nt,istio-proxy,35.200,
1789295903.126533,service-a-deployment-6f799bd666-976nt,service-a,100.711,3.063807
1789295903.395576,service-a-deployment-6f799bd666-976nt,istio-proxy,36.366,
1789295904.7742772,service-a-deployment-6f799bd666-976nt,service-a,103.636,3.178495
1789295905.074145,service-a-deployment-6f799bd666-976nt,istio-proxy,31.312,
1789295906.500622,service-a-deployment-6f799bd666-976nt,service-a,123.602,3.717119
1789295906.7524722,service-a-deployment-6f799bd666-976nt,istio-proxy,39.253,
1789295908.123171,service-a-deployment-6f799bd666-976nt,service-a,124.108,2.887679
1789295908.361542,service-a-deployment-6f799bd666-976nt,istio-proxy,31.748,
1789295909.739657,service-a-deployment-6f799bd666-976nt,service-a,98.411,2.867199
1789295909.986418,service-a-deployment-6f799bd666-976nt,istio-proxy,30.532,
1789295911.358597,service-a-deployment-6f799bd666-976nt,service-a,101.363,2.848767
1789295911.609235,service-a-deployment-6f799bd666-976nt,istio-proxy,32.401,
1789295913.003636,service-a-deployment-6f799bd666-976nt,service-a,100.338,3.061759
1789295913.2443478,service-a-deployment-6f799bd666-976nt,istio-proxy,36.137,
1789295914.631435,service-a-deployment-6f799bd666-976nt,service-a,106.320,3.088383
1789295914.87614,service-a-deployment-6f799bd666-976nt,istio-proxy,43.086,
1789295916.259737,service-a-deployment-6f799bd666-976nt,service-a,102.673,3.219455
1789295916.492893,service-a-deployment-6f799bd666-976nt,istio-proxy,30.904,
1789295917.910475,service-a-deployment-6f799bd666-976nt,service-a,104.605,3.307519
1789295918.153138,service-a-deployment-6f799bd666-976nt,istio-proxy,36.413,
1789295919.544538,service-a-deployment-6f799bd666-976nt,service-a,100.511,3.170303
1789295919.77538,service-a-deployment-6f799bd666-976nt,istio-proxy,29.351,
1789295921.1479292,service-a-deployment-6f799bd666-976nt,service-a,114.875,2.897919
1789295921.3854809,service-a-deployment-6f799bd666-976nt,istio-proxy,38.297,
1789295922.777719,service-a-deployment-6f799bd666-976nt,service-a,136.046,3.139583
1789295923.022743,service-a-deployment-6f799bd666-976nt,istio-proxy,38.558,
1789295924.428295,service-a-deployment-6f799bd666-976nt,service-a,112.111,2.990079
1789295924.655863,service-a-deployment-6f799bd666-976nt,istio-proxy,34.663,
1789295926.034133,service-a-deployment-6f799bd666-976nt,service-a,117.254,3.158015
1789295926.267547,service-a-deployment-6f799bd666-976nt,istio-proxy,38.035,
1789295927.667435,service-a-deployment-6f799bd666-976nt,service-a,121.925,3.000319
1789295927.906634,service-a-deployment-6f799bd666-976nt,istio-proxy,37.276,
1789295929.275991,service-a-deployment-6f799bd666-976nt,service-a,121.797,3.094527
1789295929.5055559,service-a-deployment-6f799bd666-976nt,istio-proxy,37.105,
