# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789333217.932971,service-a-deployment-7c6cccc7f6-4nrvn,service-a,83.276,3.287039
1789333218.0629382,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,52.273,
1789333219.341293,service-a-deployment-7c6cccc7f6-4nrvn,service-a,56.815,3.461119
1789333219.481766,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,47.683,
1789333220.753328,service-a-deployment-7c6cccc7f6-4nrvn,service-a,71.476,3.592191
1789333220.913664,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,58.390,
1789333222.178305,service-a-deployment-7c6cccc7f6-4nrvn,service-a,55.560,3.399679
1789333222.3281548,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,52.659,
1789333223.582297,service-a-deployment-7c6cccc7f6-4nrvn,service-a,77.625,3.971071
1789333223.732115,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.780,
1789333224.9919202,service-a-deployment-7c6cccc7f6-4nrvn,service-a,68.000,3.483647
1789333225.135948,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.838,
1789333226.403202,service-a-deployment-7c6cccc7f6-4nrvn,service-a,65.954,3.510271
1789333226.550113,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,48.422,
1789333227.815726,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.007,3.411967
1789333227.959848,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,51.423,
1789333229.203937,service-a-deployment-7c6cccc7f6-4nrvn,service-a,81.578,3.405823
1789333229.364278,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,60.187,
1789333230.6363678,service-a-deployment-7c6cccc7f6-4nrvn,service-a,64.972,3.698687
1789333230.7829142,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.583,
1789333232.051404,service-a-deployment-7c6cccc7f6-4nrvn,service-a,60.695,3.592191
1789333232.195647,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.789,
1789333233.444949,service-a-deployment-7c6cccc7f6-4nrvn,service-a,70.899,3.368959
1789333233.590647,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.442,
1789333234.8614972,service-a-deployment-7c6cccc7f6-4nrvn,service-a,79.090,3.524607
1789333235.0083709,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.333,
1789333236.279419,service-a-deployment-7c6cccc7f6-4nrvn,service-a,61.472,3.299327
1789333236.4206872,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.860,
1789333237.654274,service-a-deployment-7c6cccc7f6-4nrvn,service-a,82.609,3.786751
1789333237.802572,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,61.005,
1789333239.068002,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.175,3.540991
1789333239.2092721,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.173,
1789333240.503267,service-a-deployment-7c6cccc7f6-4nrvn,service-a,77.936,3.588095
1789333240.643466,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,56.785,
1789333241.889229,service-a-deployment-7c6cccc7f6-4nrvn,service-a,58.127,3.547135
1789333242.038578,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,51.972,
1789333243.324533,service-a-deployment-7c6cccc7f6-4nrvn,service-a,75.328,3.733503
1789333243.459828,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.054,
1789333244.701239,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.989,3.686399
1789333244.852503,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.121,
1789333246.104335,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.537,3.491839
1789333246.242959,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.704,
1789333247.508828,service-a-deployment-7c6cccc7f6-4nrvn,service-a,86.946,3.168255
1789333247.659743,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,57.210,
1789333248.915169,service-a-deployment-7c6cccc7f6-4nrvn,service-a,63.444,3.194879
1789333249.058669,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.280,
1789333250.341231,service-a-deployment-7c6cccc7f6-4nrvn,service-a,69.359,2.906111
1789333250.483999,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,57.321,
1789333251.783286,service-a-deployment-7c6cccc7f6-4nrvn,service-a,81.055,3.043327
1789333251.924961,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,85.012,
1789333253.1847732,service-a-deployment-7c6cccc7f6-4nrvn,service-a,92.624,3.055615
1789333253.3508139,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,52.441,
1789333254.585946,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.565,2.846719
1789333254.730144,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.000,
1789333256.003954,service-a-deployment-7c6cccc7f6-4nrvn,service-a,60.360,2.871295
1789333256.1439419,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.159,
1789333257.394479,service-a-deployment-7c6cccc7f6-4nrvn,service-a,53.691,2.953215
1789333257.53937,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,44.726,
1789333258.800728,service-a-deployment-7c6cccc7f6-4nrvn,service-a,79.201,2.990079
1789333258.964758,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,58.351,
1789333260.230871,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.511,2.936831
1789333260.3733141,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.148,
1789333261.620874,service-a-deployment-7c6cccc7f6-4nrvn,service-a,63.234,2.928639
1789333261.821353,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,51.633,
1789333263.066901,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.561,2.959359
1789333263.210017,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,52.040,
1789333264.4715679,service-a-deployment-7c6cccc7f6-4nrvn,service-a,64.653,2.977791
1789333264.617259,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,46.756,
1789333265.880963,service-a-deployment-7c6cccc7f6-4nrvn,service-a,61.769,3.059711
1789333266.03147,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.417,
1789333267.273113,service-a-deployment-7c6cccc7f6-4nrvn,service-a,81.851,2.756607
1789333267.41889,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,61.533,
1789333268.6923149,service-a-deployment-7c6cccc7f6-4nrvn,service-a,64.994,3.115007
1789333268.827549,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,48.243,
1789333270.087577,service-a-deployment-7c6cccc7f6-4nrvn,service-a,84.148,2.922495
1789333270.2244759,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,51.356,
1789333271.4564302,service-a-deployment-7c6cccc7f6-4nrvn,service-a,64.282,2.981887
1789333271.596082,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.812,
1789333272.8633091,service-a-deployment-7c6cccc7f6-4nrvn,service-a,53.088,3.301375
1789333273.004697,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,45.344,
1789333274.275573,service-a-deployment-7c6cccc7f6-4nrvn,service-a,64.043,3.340287
1789333274.42303,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.678,
1789333275.6882062,service-a-deployment-7c6cccc7f6-4nrvn,service-a,73.459,3.125247
1789333275.8399098,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.579,
1789333277.125304,service-a-deployment-7c6cccc7f6-4nrvn,service-a,65.236,3.008511
1789333277.2693791,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.759,
1789333278.515958,service-a-deployment-7c6cccc7f6-4nrvn,service-a,74.803,3.375103
1789333278.672501,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.952,
1789333279.9386072,service-a-deployment-7c6cccc7f6-4nrvn,service-a,71.269,2.916351
1789333280.0810418,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,56.670,
1789333281.34377,service-a-deployment-7c6cccc7f6-4nrvn,service-a,61.145,2.990079
1789333281.483735,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,53.738,
1789333282.748642,service-a-deployment-7c6cccc7f6-4nrvn,service-a,70.466,3.039231
1789333282.8905652,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,53.338,
1789333284.130023,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.253,2.854911
1789333284.268669,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,53.674,
1789333285.545351,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.452,3.115007
1789333285.694957,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.359,
1789333286.988891,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.265,2.883583
1789333287.1329548,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,59.747,
1789333288.40752,service-a-deployment-7c6cccc7f6-4nrvn,service-a,91.231,3.301375
1789333288.5458071,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,56.542,
1789333289.814158,service-a-deployment-7c6cccc7f6-4nrvn,service-a,65.222,2.992127
1789333289.967357,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,53.050,
1789333291.230185,service-a-deployment-7c6cccc7f6-4nrvn,service-a,66.597,2.977791
1789333291.401886,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.832,
1789333292.667508,service-a-deployment-7c6cccc7f6-4nrvn,service-a,89.446,3.764223
1789333292.8111281,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,57.885,
1789333294.062308,service-a-deployment-7c6cccc7f6-4nrvn,service-a,71.778,2.969599
1789333294.211339,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,47.056,
1789333295.469111,service-a-deployment-7c6cccc7f6-4nrvn,service-a,55.023,3.268607
1789333295.614104,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,45.395,
1789333296.868791,service-a-deployment-7c6cccc7f6-4nrvn,service-a,68.011,3.020799
1789333297.017013,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,56.188,
1789333298.280312,service-a-deployment-7c6cccc7f6-4nrvn,service-a,54.439,2.951167
1789333298.422647,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.519,
1789333299.670741,service-a-deployment-7c6cccc7f6-4nrvn,service-a,72.766,3.016703
1789333299.8322299,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.035,
1789333301.096936,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.228,2.971647
1789333301.233759,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,60.934,
1789333302.476377,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.854,2.920447
1789333302.611457,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,48.225,
1789333303.880335,service-a-deployment-7c6cccc7f6-4nrvn,service-a,66.527,3.033087
1789333304.019712,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.366,
1789333305.273383,service-a-deployment-7c6cccc7f6-4nrvn,service-a,65.653,2.908159
1789333305.4209878,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.516,
1789333306.683062,service-a-deployment-7c6cccc7f6-4nrvn,service-a,64.129,3.379199
1789333306.848554,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,53.889,
1789333308.126497,service-a-deployment-7c6cccc7f6-4nrvn,service-a,81.821,3.239935
1789333308.2669451,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.470,
1789333309.536475,service-a-deployment-7c6cccc7f6-4nrvn,service-a,62.047,2.953215
1789333309.6776981,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.028,
1789333310.9496682,service-a-deployment-7c6cccc7f6-4nrvn,service-a,74.132,2.889727
1789333311.099041,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.981,
1789333312.37028,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.405,2.965503
1789333312.5544808,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,64.945,
1789333313.803332,service-a-deployment-7c6cccc7f6-4nrvn,service-a,78.709,3.110911
1789333313.942898,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.697,
1789333315.18643,service-a-deployment-7c6cccc7f6-4nrvn,service-a,63.733,3.063807
1789333315.33024,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.574,
1789333316.5757928,service-a-deployment-7c6cccc7f6-4nrvn,service-a,54.709,3.094527
1789333316.7117498,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.542,
1789333317.970745,service-a-deployment-7c6cccc7f6-4nrvn,service-a,75.000,2.818047
1789333318.113569,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,56.272,
1789333319.375644,service-a-deployment-7c6cccc7f6-4nrvn,service-a,68.891,3.287039
1789333319.523639,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.929,
1789333320.806423,service-a-deployment-7c6cccc7f6-4nrvn,service-a,65.235,3.051519
1789333320.952074,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.857,
1789333322.1938071,service-a-deployment-7c6cccc7f6-4nrvn,service-a,56.610,3.332095
1789333322.339204,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,48.949,
1789333323.59482,service-a-deployment-7c6cccc7f6-4nrvn,service-a,61.524,2.965503
1789333323.7419279,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,47.084,
1789333325.013109,service-a-deployment-7c6cccc7f6-4nrvn,service-a,64.479,2.963455
1789333325.162661,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,57.366,
1789333326.4443579,service-a-deployment-7c6cccc7f6-4nrvn,service-a,77.076,3.022847
1789333326.5854049,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.893,
1789333327.844094,service-a-deployment-7c6cccc7f6-4nrvn,service-a,61.507,2.945023
1789333328.036824,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.467,
1789333329.269562,service-a-deployment-7c6cccc7f6-4nrvn,service-a,85.192,3.223551
1789333329.4623098,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,52.563,
